battery_id,cycle,observed,predicted,feature_set,length,baseline
22,197,0.9966913347168012,0.9966128721156589,M1D,150,TS
22,198,0.9967216215590917,0.9965689814863105,M1D,150,TS
22,199,0.9967654575013734,0.9965275165996218,M1D,150,TS
22,200,0.996822842543646,0.996488477455593,M1D,150,TS
23,151,0.9957291000885199,0.9958758385028519,M1D,150,TS
23,152,0.995655804722311,0.9958494036714672,M1D,150,TS
23,153,0.995583265767001,0.9958192134249085,M1D,150,TS
23,154,0.9955114832225899,0.9957852677631757,M1D,150,TS
23,155,0.9954404570890777,0.9957475666862687,M1D,150,TS
23,156,0.9953701873664672,0.9957061101941908,M1D,150,TS
23,157,0.9952964816511591,0.9956680170067636,M1D,150,TS
23,158,0.9952337450924627,0.9956184900236721,M1D,150,TS
23,159,0.9951646689343825,0.9955673671675318,M1D,150,TS
23,160,0.9950886447357687,0.9955111083650141,M1D,150,TS
23,161,0.9950125348933974,0.9954527117696245,M1D,150,TS
23,162,0.9949454753952015,0.9953697984068035,M1D,150,TS
23,163,0.9948705612965933,0.9952927805578468,M1D,150,TS
23,164,0.9948185960203811,0.9952333216591062,M1D,150,TS
23,165,0.9947838854552487,0.9951843822351047,M1D,150,TS
23,166,0.9947588975268944,0.9951512004219037,M1D,150,TS
23,167,0.9947590577003345,0.9951261657849769,M1D,150,TS
23,168,0.9947644068394659,0.9951194197462482,M1D,150,TS
23,169,0.9947660037795605,0.9950950504499142,M1D,150,TS
23,170,0.9947637944757017,0.9950735995122703,M1D,150,TS
23,171,0.9947466162556119,0.9950153883884681,M1D,150,TS
23,172,0.9947189951630708,0.9949287893283453,M1D,150,TS
23,173,0.9946621370785891,0.9948600746405027,M1D,150,TS
23,174,0.9946149970545015,0.994796475481681,M1D,150,TS
23,175,0.9945695964921818,0.994748073727987,M1D,150,TS
23,176,0.9945269742307985,0.9946949520476099,M1D,150,TS
23,177,0.9944802338775807,0.9946655498451894,M1D,150,TS
23,178,0.99442978382032,0.9946575106955761,M1D,150,TS
23,179,0.994383440304972,0.9946500931494241,M1D,150,TS
23,180,0.9943415393688771,0.9946525008112239,M1D,150,TS
23,181,0.9942902372324994,0.9946407751198764,M1D,150,TS
23,182,0.9942375416961541,0.994629098852252,M1D,150,TS
23,183,0.9941733265295782,0.9946166884528542,M1D,150,TS
23,184,0.9941300293605158,0.9945848288472567,M1D,150,TS
23,185,0.9940893572924874,0.9945476147121443,M1D,150,TS
23,186,0.9940361842867442,0.9944822751026412,M1D,150,TS
23,187,0.9939514980828261,0.9944184059811212,M1D,150,TS
23,188,0.9938687256791139,0.9943611167404633,M1D,150,TS
23,189,0.9937819685524725,0.9943105392876703,M1D,150,TS
23,190,0.9937040166065777,0.9942608762437474,M1D,150,TS
23,191,0.9936094491179026,0.9942251827598685,M1D,150,TS
23,192,0.9935086087142964,0.9941626642528689,M1D,150,TS
23,193,0.9934110201584094,0.9940787409583242,M1D,150,TS
23,194,0.9933458424257315,0.994013295952667,M1D,150,TS
23,195,0.9932978906382908,0.9939227358789621,M1D,150,TS
23,196,0.993268502233414,0.9938551646746834,M1D,150,TS
23,197,0.9932555990533375,0.9937899358941481,M1D,150,TS
23,198,0.9932591810980587,0.9937270495373534,M1D,150,TS
23,199,0.9932792483675777,0.9936665056042994,M1D,150,TS
23,200,0.9933158008618946,0.9936083040949861,M1D,150,TS
26,151,0.9959505042486115,0.995835419377888,M1D,150,TS
26,152,0.9959391513915293,0.9958049880020465,M1D,150,TS
26,153,0.9959235813440527,0.9957709313216713,M1D,150,TS
26,154,0.9959037941061815,0.9957332493367622,M1D,150,TS
26,155,0.9958797896779156,0.9956919420473196,M1D,150,TS
26,156,0.9958515680592581,0.995647009453346,M1D,150,TS
26,157,0.9958072894134908,0.9956057695412932,M1D,150,TS
26,158,0.9957666449082698,0.9955533025048456,M1D,150,TS
26,159,0.9957290508396146,0.9954989720561389,M1D,150,TS
26,160,0.9956855218293663,0.9954395013863389,M1D,150,TS
26,161,0.9956471401855236,0.9953777066787316,M1D,150,TS
26,162,0.9956172217042869,0.9952912648175495,M1D,150,TS
26,163,0.9955702454172622,0.9952109840639886,M1D,150,TS
26,164,0.9955319666902213,0.9951487011389796,M1D,150,TS
26,165,0.9954958282837898,0.9950973734446927,M1D,150,TS
26,166,0.9954580497498497,0.9950621758309335,M1D,150,TS
26,167,0.9954201972989694,0.9950358495598067,M1D,150,TS
26,168,0.9954003162585383,0.9950274985360976,M1D,150,TS
26,169,0.9953739741361689,0.9950015845284339,M1D,150,TS
26,170,0.9953283702185327,0.9949790301065382,M1D,150,TS
26,171,0.9952770786212812,0.9949191991576577,M1D,150,TS
26,172,0.9952158335301919,0.994830777223323,M1D,150,TS
26,173,0.9951514651758169,0.9947597000214544,M1D,150,TS
26,174,0.9950852331987592,0.9946940374249126,M1D,150,TS
26,175,0.9950159682286617,0.9946437711973782,M1D,150,TS
26,176,0.994937142898188,0.9945891581057769,M1D,150,TS
26,177,0.9948684720981864,0.9945579697631907,M1D,150,TS
26,178,0.994824032753938,0.9945474961046227,M1D,150,TS
26,179,0.9947916678182149,0.994537526521836,M1D,150,TS
26,180,0.9947660354292998,0.9945373505665442,M1D,150,TS
26,181,0.9947581952186065,0.9945221705399493,M1D,150,TS
26,182,0.9947504723156242,0.9945070054699517,M1D,150,TS
26,183,0.9947581154144762,0.9944904743536037,M1D,150,TS
26,184,0.99477481366559,0.9944547298335165,M1D,150,TS
26,185,0.994767935465342,0.9944143068660168,M1D,150,TS
26,186,0.9947573642526486,0.9943454338757596,M1D,150,TS
26,187,0.9947425828269708,0.9942773119273685,M1D,150,TS
26,188,0.9947137593630634,0.9942162211269848,M1D,150,TS
26,189,0.9947103567853216,0.9941611488812793,M1D,150,TS
26,190,0.9946953152330662,0.9941074541573041,M1D,150,TS
26,191,0.994681869981461,0.9940673376632472,M1D,150,TS
26,192,0.9946622189775258,0.9940002577705882,M1D,150,TS
26,193,0.9946446633771215,0.9939117401439643,M1D,150,TS
26,194,0.9946319178289431,0.9938424932770451,M1D,150,TS
26,195,0.9945965515165704,0.9937490025295532,M1D,150,TS
26,196,0.9945587055634009,0.9936791661335992,M1D,150,TS
26,197,0.9945147672408209,0.9936122622688459,M1D,150,TS
26,198,0.994464736548828,0.9935482909352906,M1D,150,TS
26,199,0.9944086134874224,0.9934872521329334,M1D,150,TS
26,200,0.994346398056604,0.9934291458617741,M1D,150,TS
27,151,0.9956270353333843,0.9955752069642942,M1D,150,TS
27,152,0.9956308304875027,0.9955438059845434,M1D,150,TS
27,153,0.9956235063981074,0.9955089545925132,M1D,150,TS
27,154,0.9956050630651984,0.9954706527882035,M1D,150,TS
27,155,0.9955755004887756,0.9954289005716143,M1D,150,TS
27,156,0.9955348186688422,0.9953836979427485,M1D,150,TS
27,157,0.9954834006625471,0.9953420481676339,M1D,150,TS
27,158,0.995418425360461,0.9952895926099213,M1D,150,TS
27,159,0.9953565849148365,0.9952352974495223,M1D,150,TS
27,160,0.9952733097356826,0.9951762390833859,M1D,150,TS
27,161,0.9952144854349595,0.9951144074004807,M1D,150,TS
27,162,0.9951573562046216,0.9950282310232754,M1D,150,TS
27,163,0.9950850316767843,0.9949481410522582,M1D,150,TS
27,164,0.9949959437697586,0.9948866352032023,M1D,150,TS
27,165,0.9949210350328426,0.9948357309065018,M1D,150,TS
27,166,0.9948438679446346,0.9948009008697942,M1D,150,TS
27,167,0.9947548564922097,0.9947751752459653,M1D,150,TS
27,168,0.9946976510250903,0.9947670560498364,M1D,150,TS
27,169,0.9946473330066448,0.9947410403505648,M1D,150,TS
27,170,0.9945945152930386,0.994717913278738,M1D,150,TS
27,171,0.9945447834265342,0.9946575330402613,M1D,150,TS
27,172,0.9945075395805032,0.9945681578459866,M1D,150,TS
27,173,0.9944889188554943,0.994495456169665,M1D,150,TS
27,174,0.9944763021037695,0.9944279679321135,M1D,150,TS
27,175,0.9944619689353607,0.9943757696798201,M1D,150,TS
27,176,0.9944689801054403,0.9943183820991728,M1D,150,TS
27,177,0.9944851237885035,0.9942843833250169,M1D,150,TS
27,178,0.9944910894255776,0.9942719217303744,M1D,150,TS
27,179,0.9944799854294203,0.9942606337660607,M1D,150,TS
27,180,0.9944433259927755,0.9942599443234735,M1D,150,TS
27,181,0.994388699724889,0.9942453234066372,M1D,150,TS
27,182,0.9943523016714957,0.994230249535556,M1D,150,TS
27,183,0.9943249681714408,0.9942139245688639,M1D,150,TS
27,184,0.99428351692634,0.9941790401970861,M1D,150,TS
27,185,0.9942383398808105,0.9941389599971283,M1D,150,TS
27,186,0.9942158639706631,0.9940698424818604,M1D,150,TS
27,187,0.9941856942445113,0.9940015812483106,M1D,150,TS
27,188,0.9941470624534154,0.9939401718909328,M1D,150,TS
27,189,0.9941038359803992,0.9938854959932676,M1D,150,TS
27,190,0.9940330063469403,0.99383266092109,M1D,150,TS
27,191,0.9939755654170752,0.9937930340995986,M1D,150,TS
27,192,0.993924755344659,0.9937262348642398,M1D,150,TS
27,193,0.9938759374482569,0.9936380590401948,M1D,150,TS
27,194,0.9938333304535465,0.9935690393242248,M1D,150,TS
27,195,0.9937877818081611,0.9934754072642702,M1D,150,TS
27,196,0.9937337446981204,0.9934054706505875,M1D,150,TS
27,197,0.9936772647437789,0.9933383628445366,M1D,150,TS
27,198,0.9936183419451339,0.9932740838461146,M1D,150,TS
27,199,0.9935569763021853,0.9932126336553218,M1D,150,TS
27,200,0.9934931678149332,0.9931540122721578,M1D,150,TS
28,151,0.9958768271134878,0.9955435933960333,M1D,150,TS
28,152,0.9958069872774017,0.9955118441707519,M1D,150,TS
28,153,0.9957385062343753,0.9954763249222592,M1D,150,TS
28,154,0.9956713839844086,0.9954370356505554,M1D,150,TS
28,155,0.9956056205275016,0.9953939763556404,M1D,150,TS
28,156,0.9955412158636568,0.995347147037517,M1D,150,TS
28,157,0.9954703721703593,0.9953037611147716,M1D,150,TS
28,158,0.9954017294613472,0.9952491686504152,M1D,150,TS
28,159,0.9953492965457706,0.9951923964742969,M1D,150,TS
28,160,0.9952887605784829,0.9951305230084755,M1D,150,TS
28,161,0.9952268306544811,0.9950665311127166,M1D,150,TS
28,162,0.9951706085295687,0.994978069122783,M1D,150,TS
28,163,0.9951025837892211,0.9948956118007296,M1D,150,TS
28,164,0.9950259680471947,0.9948315411445859,M1D,150,TS
28,165,0.9949711867638683,0.9947778840288994,M1D,150,TS
28,166,0.9949195165957059,0.9947401759438076,M1D,150,TS
28,167,0.9948801619547997,0.9947109649476003,M1D,150,TS
28,168,0.9948288282290081,0.9947004858457962,M1D,150,TS
28,169,0.994759286893276,0.9946727513607126,M1D,150,TS
28,170,0.9946900390221152,0.9946478413121935,M1D,150,TS
28,171,0.9946267177461146,0.9945855623031218,M1D,150,TS
28,172,0.9945784560647598,0.9944941921226126,M1D,150,TS
28,173,0.9945622098053123,0.9944191710290984,M1D,150,TS
28,174,0.9945735190442897,0.9943488101982239,M1D,150,TS
28,175,0.9946043690732354,0.9942932086438979,M1D,150,TS
28,176,0.9946231319216181,0.9942332825468317,M1D,150,TS
28,177,0.9946438750046789,0.9941969393390677,M1D,150,TS
28,178,0.9946295992122275,0.9941827806688185,M1D,150,TS
28,179,0.9945936333057059,0.994169927065899,M1D,150,TS
28,180,0.9945449739711748,0.994167346265312,M1D,150,TS
28,181,0.9944893921720652,0.9941505236891525,M1D,150,TS
28,182,0.9944399381823597,0.9941335590366709,M1D,150,TS
28,183,0.9944161321713652,0.9941149244919939,M1D,150,TS
28,184,0.9943877023568948,0.9940774767159848,M1D,150,TS
28,185,0.9943462800062939,0.9940350737611828,M1D,150,TS
28,186,0.9943019638171833,0.9939642726716248,M1D,150,TS
28,187,0.9942709067133846,0.9938937887881596,M1D,150,TS
28,188,0.994239933611649,0.9938299438898024,M1D,150,TS
28,189,0.9942015542194994,0.9937729138343105,M1D,150,TS
28,190,0.9941377686530268,0.9937176597954195,M1D,150,TS
28,191,0.9940912929380132,0.9936755252220688,M1D,150,TS
28,192,0.9940443114741453,0.9936063808891309,M1D,150,TS
28,193,0.9940105493736837,0.9935155607703501,M1D,150,TS
28,194,0.9939496478780393,0.9934447662182483,M1D,150,TS
28,195,0.993885339415004,0.9933493472524197,M1D,150,TS
28,196,0.9938172778179344,0.9932775224367558,M1D,150,TS
28,197,0.9937457480426715,0.9932085546182029,M1D,150,TS
28,198,0.9936707500892124,0.9931424437967583,M1D,150,TS
28,199,0.9935922839575569,0.9930791899724221,M1D,150,TS
28,200,0.9935103496477052,0.9930187931451941,M1D,150,TS
29,151,0.9971053161646016,0.9971583882797649,M1D,150,TS
29,152,0.9970546443879883,0.997145107470144,M1D,150,TS
29,153,0.9969999147314916,0.9971281917493582,M1D,150,TS
29,154,0.9969411271951116,0.9971076411174076,M1D,150,TS
29,155,0.9968782817788483,0.9970834555742922,M1D,150,TS
29,156,0.9968113784827042,0.997055635120015,M1D,150,TS
29,157,0.9967248965817403,0.9970315682323879,M1D,150,TS
29,158,0.9966387616759906,0.9969963818880924,M1D,150,TS
29,159,0.9965665081064645,0.996959051557086,M1D,150,TS
29,160,0.9965136282181668,0.9969159242505052,M1D,150,TS
29,161,0.9964645471636396,0.9968705646815798,M1D,150,TS
29,162,0.9964205732676059,0.996800787923924,M1D,150,TS
29,163,0.9963652681228199,0.9967370017287173,M1D,150,TS
29,164,0.9963280237515837,0.9966909133559807,M1D,150,TS
29,165,0.9963083764024314,0.9966553648552721,M1D,150,TS
29,166,0.9962999252139577,0.9966355338018397,M1D,150,TS
29,167,0.9962917071015146,0.9966244879771715,M1D,150,TS
29,168,0.9962900129355721,0.9966317123862976,M1D,150,TS
29,169,0.9963176372464052,0.9966204659314823,M1D,150,TS
29,170,0.996330514478867,0.9966124388129118,M1D,150,TS
29,171,0.99633957105396,0.9965673394791753,M1D,150,TS
29,172,0.9963433788354059,0.9964936885263819,M1D,150,TS
29,173,0.996316399630141,0.9964379494043345,M1D,150,TS
29,174,0.9962795277877291,0.9963878003459832,M1D,150,TS
29,175,0.996253321792555,0.9963526713233349,M1D,150,TS
29,176,0.9962191139567975,0.9963131113565731,M1D,150,TS
29,177,0.9961771816583925,0.996297350339996,M1D,150,TS
29,178,0.9961279864664458,0.9963030312918684,M1D,150,TS
29,179,0.9960935972765861,0.9963090733978441,M1D,150,TS
29,180,0.9960372576932366,0.9963255990004145,M1D,150,TS
29,181,0.9959856516483765,0.996327596410675,M1D,150,TS
29,182,0.9959354462420607,0.9963295677450043,M1D,150,TS
29,183,0.9958692511216817,0.9963308723617555,M1D,150,TS
29,184,0.9958310565509717,0.9963125543180421,M1D,150,TS
29,185,0.9957945079160518,0.9962889606222598,M1D,150,TS
29,186,0.9957594622723526,0.9962368703761434,M1D,150,TS
29,187,0.995720506712767,0.9961855497116825,M1D,150,TS
29,188,0.9956817104654498,0.9961408399811995,M1D,150,TS
29,189,0.9956372887491772,0.9961028941682278,M1D,150,TS
29,190,0.9955685636190378,0.9960667051422291,M1D,150,TS
29,191,0.9954968102463866,0.9960441472291458,M1D,150,TS
29,192,0.9954372577928832,0.9959942968507287,M1D,150,TS
29,193,0.99534720467828,0.9959238758555397,M1D,150,TS
29,194,0.9952711797727173,0.9958724524747399,M1D,150,TS
29,195,0.9952156734143542,0.9957957968286605,M1D,150,TS
29,196,0.9951853650628,0.9957419754619488,M1D,150,TS
29,197,0.9951711378661893,0.9956905101186119,M1D,150,TS
29,198,0.9951729918245189,0.9956414007986472,M1D,150,TS
29,199,0.9951909269377889,0.9955946475020544,M1D,150,TS
29,200,0.9952249432059993,0.9955502502288338,M1D,150,TS
30,151,0.9786156496830348,0.9789461355308781,M1D,150,TS
30,152,0.97849959995813,0.9788007693087081,M1D,150,TS
30,153,0.9783824134107618,0.9786517158663035,M1D,150,TS
30,154,0.9782640900409304,0.9784989752036644,M1D,150,TS
30,155,0.9781446298486357,0.9783425473207905,M1D,150,TS
30,156,0.9780240328338803,0.978182432217685,M1D,150,TS
30,157,0.9778889014610461,0.9780261751288924,M1D,150,TS
30,158,0.9777682447260291,0.9778579704843239,M1D,150,TS
30,159,0.9776605185831237,0.9776879824651368,M1D,150,TS
30,160,0.97753377880097,0.9775129884498744,M1D,150,TS
30,161,0.9774259211339003,0.9773354405945449,M1D,150,TS
30,162,0.9773195538559117,0.9771339758571173,M1D,150,TS
30,163,0.9771920347440073,0.976938635713977,M1D,150,TS
30,164,0.9770537208353786,0.9767614167211282,M1D,150,TS
30,165,0.976874119681151,0.9765958869883772,M1D,150,TS
30,166,0.976676843904003,0.9764466622130815,M1D,150,TS
30,167,0.9764800237719291,0.9763060103734925,M1D,150,TS
30,168,0.9762819189345002,0.9761836460404927,M1D,150,TS
30,169,0.9760779184118875,0.9760437348155682,M1D,150,TS
30,170,0.9758535861728687,0.9759068888904258,M1D,150,TS
30,171,0.975640084719773,0.9757335718216503,M1D,150,TS
30,172,0.9754444258391946,0.9755318894872871,M1D,150,TS
30,173,0.9752571500427585,0.9753469188800351,M1D,150,TS
30,174,0.9750693311365886,0.9751675878758048,M1D,150,TS
30,175,0.9748969062286892,0.975002340250396,M1D,150,TS
30,176,0.9747300921460091,0.974832075264776,M1D,150,TS
30,177,0.9745758297873253,0.9746850351677834,M1D,150,TS
30,178,0.9744064513106123,0.9745596042008814,M1D,150,TS
30,179,0.9742581496357877,0.9744339833864084,M1D,150,TS
30,180,0.9741236702127505,0.9743180414964214,M1D,150,TS
30,181,0.9739996481604303,0.974188192289703,M1D,150,TS
30,182,0.9738789733217553,0.9740582882017481,M1D,150,TS
30,183,0.9737841247686867,0.9739269716371577,M1D,150,TS
30,184,0.9736866657990332,0.9737768909832807,M1D,150,TS
30,185,0.9735904989506905,0.9736209278168637,M1D,150,TS
30,186,0.9734797771977106,0.9734373409691179,M1D,150,TS
30,187,0.9733510233290976,0.9732548514519898,M1D,150,TS
30,188,0.9731987434300009,0.9730796355608475,M1D,150,TS
30,189,0.9730811593001335,0.9729098536670788,M1D,150,TS
30,190,0.9729794485882934,0.9727410074645294,M1D,150,TS
30,191,0.9728458590800013,0.9725862623836207,M1D,150,TS
30,192,0.9727194183353756,0.9724046308154634,M1D,150,TS
30,193,0.9725771072263516,0.9722025799019516,M1D,150,TS
30,194,0.9724210447533566,0.9720195450214935,M1D,150,TS
30,195,0.9722410586237553,0.9718131809687108,M1D,150,TS
30,196,0.9720844632924925,0.9716291696460374,M1D,150,TS
30,197,0.971925259507695,0.9714479326748274,M1D,150,TS
30,198,0.97176344726936,0.971269470055078,M1D,150,TS
30,199,0.9715990265774874,0.9710937817867892,M1D,150,TS
30,200,0.9714319974320774,0.9709208678699609,M1D,150,TS
31,151,0.9975070046684483,0.9974393724498171,M1D,150,TS
31,152,0.997474092201904,0.9974184044948257,M1D,150,TS
31,153,0.9974387880343855,0.9973937625623868,M1D,150,TS
31,154,0.9974010921658929,0.9973654466525007,M1D,150,TS
31,155,0.9973610045964262,0.9973334567651673,M1D,150,TS
31,156,0.9973185253259879,0.9972977929003892,M1D,150,TS
31,157,0.9972511507658179,0.9972660319599846,M1D,150,TS
31,158,0.9971848111679518,0.9972231447221801,M1D,150,TS
31,159,0.9971480978372742,0.9971776863254416,M1D,150,TS
31,160,0.9971319010209514,0.9971264212732479,M1D,150,TS
31,161,0.9971251197669797,0.9970727213514992,M1D,150,TS
31,162,0.9971208142617026,0.9969945124678319,M1D,150,TS
31,163,0.9970887395225201,0.9969227482933473,M1D,150,TS
31,164,0.9970490605713396,0.9968694176541326,M1D,150,TS
31,165,0.9970042857558397,0.9968272551543941,M1D,150,TS
31,166,0.9969578503880083,0.9968012305481195,M1D,150,TS
31,167,0.9968884360628354,0.9967846717791284,M1D,150,TS
31,168,0.9968279092851762,0.9967863340885851,M1D,150,TS
31,169,0.9967573712929807,0.9967705251200757,M1D,150,TS
31,170,0.9966948078549835,0.9967573972751942,M1D,150,TS
31,171,0.9966349709782729,0.9967067302796837,M1D,150,TS
31,172,0.996591494356329,0.9966267556763749,M1D,150,TS
31,173,0.9965419818218111,0.9965642048104197,M1D,150,TS
31,174,0.9965113307933615,0.9965065152270055,M1D,150,TS
31,175,0.9964791181183416,0.9964642275309318,M1D,150,TS
31,176,0.9964635240505813,0.996416938445696,M1D,150,TS
31,177,0.9964451825759255,0.996393402335913,M1D,150,TS
31,178,0.9964224586446496,0.9963913107682256,M1D,150,TS
31,179,0.9963817573715876,0.996390513396321,M1D,150,TS
31,180,0.9963609201896753,0.9963991606230875,M1D,150,TS
31,181,0.9963277652487826,0.9963935344313961,M1D,150,TS
31,182,0.9962946207306943,0.9963879233284723,M1D,150,TS
31,183,0.9962528918134679,0.9963815309092144,M1D,150,TS
31,184,0.9962236959859262,0.9963558339266031,M1D,150,TS
31,185,0.9961806766368064,0.9963252483262435,M1D,150,TS
31,186,0.9961562358257028,0.9962656254272629,M1D,150,TS
31,187,0.9961461259271673,0.9962062790254862,M1D,150,TS
31,188,0.9961059648658412,0.9961543697306485,M1D,150,TS
31,189,0.9960572708541137,0.9961093621583835,M1D,150,TS
31,190,0.9960122097441348,0.996065329446405,M1D,150,TS
31,191,0.9959512449869277,0.9960353384437882,M1D,150,TS
31,192,0.9959146986428828,0.9959775893321309,M1D,150,TS
31,193,0.9958371791458136,0.9958994787441493,M1D,150,TS
31,194,0.9957720818575309,0.995840487669622,M1D,150,TS
31,195,0.9956880636310182,0.9957571217299274,M1D,150,TS
31,196,0.995610149220539,0.9956972144929808,M1D,150,TS
31,197,0.9955296818882626,0.9956401535852925,M1D,150,TS
31,198,0.9954466616341862,0.9955859390068595,M1D,150,TS
31,199,0.9953610884583096,0.995534570757682,M1D,150,TS
31,200,0.9952729623606329,0.9954860488377598,M1D,150,TS
32,151,0.9976372787513029,0.9973756040053605,M1D,150,TS
32,152,0.9975859283782122,0.9973526837817844,M1D,150,TS
32,153,0.997537759894991,0.9973259465825394,M1D,150,TS
32,154,0.9974927733016392,0.9972953924076253,M1D,150,TS
32,155,0.9974509685981569,0.9972610212570423,M1D,150,TS
32,156,0.9974123457845467,0.9972228331307931,M1D,150,TS
32,157,0.9973910714903576,0.9971874676002379,M1D,150,TS
32,158,0.9973645351764251,0.997141131500154,M1D,150,TS
32,159,0.9973236525734257,0.9970933540861332,M1D,150,TS
32,160,0.9972787239121719,0.9970404027201525,M1D,150,TS
32,161,0.9972344983995737,0.9969852316451496,M1D,150,TS
32,162,0.9971726285375544,0.9969060431940342,M1D,150,TS
32,163,0.9970815136859652,0.9968333436167255,M1D,150,TS
32,164,0.9970228364338789,0.9967780599763376,M1D,150,TS
32,165,0.9969708889751285,0.9967336457224689,M1D,150,TS
32,166,0.9969182256786682,0.996705358542858,M1D,150,TS
32,167,0.9968728833104742,0.9966857724701397,M1D,150,TS
32,168,0.9968603327414325,0.996683795492348,M1D,150,TS
32,169,0.9968612785135655,0.9966637379474131,M1D,150,TS
32,170,0.9968686788578124,0.9966464053489298,M1D,150,TS
32,171,0.9969081763848517,0.9965907360468909,M1D,150,TS
32,172,0.9969420233445405,0.9965062961236089,M1D,150,TS
32,173,0.9969555279992341,0.9964396693645801,M1D,150,TS
32,174,0.9969494042176517,0.9963788962874868,M1D,150,TS
32,175,0.9969421889585828,0.9963335271738851,M1D,150,TS
32,176,0.9968777141211322,0.9962850580607955,M1D,150,TS
32,177,0.9968280375656302,0.9962599050281753,M1D,150,TS
32,178,0.9967976306524424,0.9962556033859379,M1D,150,TS
32,179,0.9967544462986647,0.9962524717926721,M1D,150,TS
32,180,0.99670640641245,0.9962594267758258,M1D,150,TS
32,181,0.9966986004560046,0.9962507331696852,M1D,150,TS
32,182,0.9966953899063733,0.9962419383660605,M1D,150,TS
32,183,0.996685822577861,0.9962323162009772,M1D,150,TS
32,184,0.9966502949747469,0.9962043656343634,M1D,150,TS
32,185,0.9966254627133584,0.9961708957931823,M1D,150,TS
32,186,0.9965679863271613,0.9961096826066098,M1D,150,TS
32,187,0.9965344708143342,0.9960484972107063,M1D,150,TS
32,188,0.9964988250717449,0.9959940411929882,M1D,150,TS
32,189,0.996472074794096,0.9959460471059893,M1D,150,TS
32,190,0.9964329443745374,0.9958994321127518,M1D,150,TS
32,191,0.9964071385563611,0.9958661209561203,M1D,150,TS
32,192,0.99638051035617,0.9958056769292053,M1D,150,TS
32,193,0.9963321543374705,0.995724367773222,M1D,150,TS
32,194,0.9962579876875047,0.9956631706427322,M1D,150,TS
32,195,0.9961316823678599,0.995578430482214,M1D,150,TS
32,196,0.9960397422901545,0.9955164425735269,M1D,150,TS
32,197,0.9959416583034034,0.995457394952166,M1D,150,TS
32,198,0.9958374304076035,0.995401287618129,M1D,150,TS
32,199,0.9957270586027549,0.9953481205714155,M1D,150,TS
32,200,0.9956105428888574,0.9952978938120255,M1D,150,TS
33,151,0.9971866038348991,0.9972195046873865,M1D,150,TS
33,152,0.9971771882546973,0.9972022116732466,M1D,150,TS
33,153,0.9971627874329976,0.9971813087405593,M1D,150,TS
33,154,0.9971434013697998,0.9971567958893244,M1D,150,TS
33,155,0.9971190300651044,0.9971286731195421,M1D,150,TS
33,156,0.9970896735189142,0.9970969404312152,M1D,150,TS
33,157,0.9970750525561606,0.997068078299871,M1D,150,TS
33,158,0.9970425841341679,0.9970285811142369,M1D,150,TS
33,159,0.9969901285945653,0.9969877938784116,M1D,150,TS
33,160,0.9969343104870382,0.996941806318238,M1D,150,TS
33,161,0.9968498712257743,0.9968943956958758,M1D,150,TS
33,162,0.9967605827944513,0.9968227495072574,M1D,150,TS
33,163,0.9966678050407587,0.9967569088587783,M1D,150,TS
33,164,0.996574105338067,0.9967092930902417,M1D,150,TS
33,165,0.996518019421148,0.9966717280998514,M1D,150,TS
33,166,0.9965124608595439,0.9966489075727281,M1D,150,TS
33,167,0.9965141825532565,0.9966347284890723,M1D,150,TS
33,168,0.9965348749456002,0.996638508475766,M1D,150,TS
33,169,0.9965777630163406,0.9966239930823414,M1D,150,TS
33,170,0.9966255238746355,0.9966122186646345,M1D,150,TS
33,171,0.996656957677011,0.9965635491768938,M1D,150,TS
33,172,0.9966550091253424,0.996486953031833,M1D,150,TS
33,173,0.9966137619288136,0.9964285568349184,M1D,150,TS
33,174,0.9965502000997162,0.9963760694483406,M1D,150,TS
33,175,0.9964746392831506,0.9963392289181955,M1D,150,TS
33,176,0.9964297188078007,0.9962969947636138,M1D,150,TS
33,177,0.9963524304473172,0.9962792308841274,M1D,150,TS
33,178,0.9963035782007477,0.9962820229811016,M1D,150,TS
33,179,0.9962833687753415,0.9962848638725765,M1D,150,TS
33,180,0.996263535279786,0.9962976269444727,M1D,150,TS
33,181,0.9962624508250876,0.9962954082626955,M1D,150,TS
33,182,0.9962451407180266,0.996293618229798,M1D,150,TS
33,183,0.9962085193003893,0.996291271982382,M1D,150,TS
33,184,0.9961343369655,0.9962709546996099,M1D,150,TS
33,185,0.9960713222389226,0.9962451236173847,M1D,150,TS
33,186,0.9959977556922955,0.9961910566481146,M1D,150,TS
33,187,0.9959310026846178,0.9961374720052482,M1D,150,TS
33,188,0.9958913374269002,0.996089824495495,M1D,150,TS
33,189,0.9958676527629517,0.9960484165218451,M1D,150,TS
33,190,0.9958287970002899,0.9960085006617494,M1D,150,TS
33,191,0.9958101939978872,0.9959816562527606,M1D,150,TS
33,192,0.9957553463743947,0.9959286960187564,M1D,150,TS
33,193,0.9956676125809258,0.9958551937301099,M1D,150,TS
33,194,0.9955510426928489,0.9958018427890764,M1D,150,TS
33,195,0.9954382903886538,0.9957236080607064,M1D,150,TS
33,196,0.9953639686455392,0.9956679305366607,M1D,150,TS
33,197,0.9952958060850953,0.9956148697375871,M1D,150,TS
33,198,0.995233802707319,0.9955644256634829,M1D,150,TS
33,199,0.9951779585122102,0.9955165983143484,M1D,150,TS
